Frame,Player_ID,Team,X,Y
22,34,1,64.39500427246094,64.21893310546875
23,1,1,62.05730056762695,58.016517639160156
23,5,2,56.610504150390625,53.43583679199219
23,6,2,62.74443054199219,67.15982818603516
23,7,1,65.33595275878906,42.501407623291016
23,8,1,64.99040985107422,29.40488052368164
23,14,1,53.90898895263672,58.7432861328125
23,15,2,60.484378814697266,36.860206604003906
23,22,2,65.45514678955078,60.8797721862793
23,34,1,64.36908721923828,64.31311798095703
24,1,1,62.21317672729492,58.04835510253906
24,5,2,56.662879943847656,53.64959716796875
24,6,2,62.53154754638672,67.20403289794922
24,7,1,65.35791778564453,42.50585174560547
24,8,1,65.01610565185547,29.410036087036133
24,14,1,54.04555130004883,58.71515655517578
24,15,2,60.50765609741211,36.864898681640625
24,22,2,65.44216918945312,60.989952087402344
24,34,1,64.41875457763672,64.37290954589844
25,1,1,62.30486297607422,58.1278076171875
25,5,2,56.728824615478516,53.73044967651367
25,6,2,62.28568649291992,67.1973876953125
25,7,1,65.40185546875,42.51473617553711
25,8,1,65.01960754394531,29.54421615600586
25,14,1,54.16963577270508,58.62807846069336
25,15,2,60.53093338012695,36.869590759277344
25,22,2,65.44216918945312,60.989952087402344
25,34,1,64.48395538330078,64.43580627441406
26,1,1,62.3668098449707,58.26154327392578
26,5,2,56.801666259765625,53.74530029296875
26,6,2,62.025569915771484,67.18773651123047
26,7,1,65.42630004882812,42.61724090576172
26,8,1,65.07093048095703,29.55451202392578
26,14,1,54.28618240356445,58.651912689208984
26,15,2,60.5542106628418,36.87428665161133
26,22,2,65.48857116699219,60.8866081237793
26,34,1,64.4476547241211,64.62556457519531
27,1,1,62.411277770996094,58.3912239074707
27,5,2,56.903785705566406,53.8333854675293
27,6,2,61.878658294677734,67.15756225585938
27,7,1,65.46776580810547,42.5280647277832
27,8,1,65.09658813476562,29.55965805053711
27,14,1,54.35685348510742,58.6099739074707
27,15,2,60.60076141357422,36.883670806884766
27,22,2,65.5184097290039,60.77943420410156
27,34,1,64.38326263427734,64.85686492919922
28,1,1,62.462982177734375,58.40178680419922
28,5,2,56.98751449584961,53.917579650878906
28,6,2,61.76627731323242,67.04685974121094
28,7,1,65.51170349121094,42.536949157714844
28,8,1,65.14791107177734,29.56995391845703
28,14,1,54.40685272216797,58.620201110839844
28,15,2,60.60988998413086,36.99522018432617
28,22,2,65.53337097167969,60.72569274902344
28,34,1,64.30400848388672,65.08292388916016
29,1,1,62.4974479675293,58.40882873535156
29,5,2,57.04563522338867,54.06325912475586
29,6,2,61.648624420166016,66.89070129394531
29,7,1,65.49689483642578,42.82589340209961
29,8,1,65.17683410644531,29.70884132385254
29,14,1,54.4443473815918,58.57136535644531
29,15,2,60.67962646484375,37.009281158447266
29,22,2,65.49984741210938,60.71883773803711
29,34,1,64.25341796875,65.26484680175781
30,1,1,62.4974479675293,58.40882873535156
30,5,2,57.08890914916992,54.33805847167969
30,6,2,61.471595764160156,66.8543472290039
30,7,1,65.47980499267578,43.015830993652344
30,8,1,65.17683410644531,29.70884132385254
30,14,1,54.54871368408203,58.536094665527344
30,15,2,60.68863296508789,37.120513916015625
30,22,2,65.48308563232422,60.71540832519531
30,34,1,64.24082946777344,65.31011962890625
31,1,1,62.4974479675293,58.40882873535156
31,5,2,57.10312271118164,54.53898239135742
31,6,2,61.26077651977539,66.89911651611328
31,7,1,65.4652099609375,43.30113983154297
31,8,1,65.20567321777344,29.84731674194336
31,14,1,54.62855911254883,58.38191604614258
31,15,2,60.68863296508789,37.120513916015625
31,22,2,65.4495620727539,60.708553314208984
31,34,1,64.19755554199219,65.3490219116211
32,1,1,62.48021697998047,58.40530776977539
32,5,2,57.12791442871094,54.80614471435547
32,6,2,61.11903381347656,66.42665100097656
32,7,1,65.4290542602539,43.57991409301758
32,8,1,65.23126220703125,29.85245132446289
32,14,1,54.68321990966797,58.336036682128906
32,15,2,60.711849212646484,37.12519454956055
32,22,2,65.43468475341797,60.76231384277344
32,34,1,64.14189147949219,65.43289184570312
33,1,1,62.462982177734375,58.40178680419922
33,5,2,57.15646743774414,54.87715530395508
33,6,2,60.912940979003906,66.51813507080078
33,7,1,65.45313262939453,43.67966842651367
33,8,1,65.25684356689453,29.85758399963379
33,14,1,54.733516693115234,58.34632110595703
33,15,2,60.73506546020508,37.12987518310547
33,22,2,65.3863754272461,60.80912399291992
33,34,1,64.02819061279297,65.55187225341797
34,1,1,62.44082260131836,58.33702087402344
34,5,2,57.184959411621094,54.948020935058594
34,6,2,60.71699142456055,66.56671905517578
34,7,1,65.47476959228516,43.68404769897461
34,8,1,65.30801391601562,29.86785125732422
34,14,1,54.80511474609375,58.303794860839844
34,15,2,60.781494140625,37.13924026489258
34,22,2,65.36964416503906,60.805702209472656
34,34,1,63.86627197265625,65.61310577392578
35,1,1,62.41365432739258,58.210628509521484
35,5,2,57.23126983642578,55.02238082885742
35,6,2,60.50107955932617,66.5666732788086
35,7,1,65.47476959228516,43.68404769897461
35,8,1,65.28860473632812,30.128162384033203
35,14,1,54.8890266418457,58.32094955444336
35,15,2,60.8191032409668,37.03740692138672
35,22,2,65.36575317382812,60.69141387939453
35,34,1,63.69294738769531,65.71858978271484
36,1,1,62.35676956176758,58.13840866088867
36,5,2,57.26701354980469,55.0296745300293
36,6,2,60.29766082763672,66.6573257446289
36,7,1,65.47476959228516,43.68404769897461
36,8,1,65.31411743164062,30.133281707763672
36,14,1,55.01124572753906,58.288658142089844
36,15,2,60.84235382080078,37.04209518432617
36,22,2,65.36185455322266,60.576683044433594
36,34,1,63.57122039794922,65.69361114501953
37,1,1,62.334415435791016,58.0731201171875
37,5,2,57.27315139770508,55.289249420166016
37,6,2,60.09758758544922,66.66022491455078
37,7,1,65.43392181396484,43.77042770385742
37,8,1,65.29167938232422,30.260297775268555
37,14,1,55.11204147338867,58.30926513671875
37,15,2,60.81353759765625,37.25482177734375
37,22,2,65.3094711303711,60.50883865356445
37,34,1,63.46471405029297,65.67176055908203
38,1,1,62.28245544433594,58.06250762939453
38,5,2,57.286590576171875,55.484336853027344
38,6,2,59.87677001953125,66.6148681640625
38,7,1,65.37409210205078,43.946903228759766
38,8,1,65.31715393066406,30.265409469604492
38,14,1,55.28003692626953,58.3436164855957
38,15,2,60.83672332763672,37.259498596191406
38,22,2,65.30342102050781,60.335533142089844
38,34,1,63.33844757080078,65.78614807128906
39,1,1,62.2478141784668,58.0554313659668
39,5,2,57.2926025390625,55.74018096923828
39,6,2,59.71484375,66.58161163330078
39,7,1,65.37409210205078,43.946903228759766
39,8,1,65.33963012695312,30.13840103149414
39,14,1,55.375732421875,58.420467376708984
39,15,2,60.845497131347656,37.370094299316406
39,22,2,65.26559448242188,60.2125244140625
39,34,1,63.25102615356445,65.81480407714844
40,1,1,62.2478141784668,58.0554313659668
40,5,2,57.32350540161133,55.93608474731445
40,6,2,59.59187698364258,66.4241714477539
40,7,1,65.3360595703125,44.12684631347656
40,8,1,65.36809539794922,30.275632858276367
40,14,1,55.42608642578125,58.43075942993164
40,15,2,60.89180374145508,37.379432678222656
40,22,2,65.26145935058594,60.09595489501953
40,34,1,63.09553146362305,65.92220306396484
41,1,1,62.2478141784668,58.0554313659668
41,5,2,57.346866607666016,56.19184875488281
41,6,2,59.44668960571289,66.21705627441406
41,7,1,65.33859252929688,44.220829010009766
41,8,1,65.44451904296875,30.290969848632812
41,14,1,55.510005950927734,58.44792175292969
41,15,2,60.92361068725586,37.494384765625
41,22,2,65.25731658935547,59.97892379760742
41,34,1,62.8011474609375,65.9542465209961
42,1,1,62.2426643371582,57.993534088134766
42,5,2,57.434593200683594,56.209754943847656
42,6,2,59.26115417480469,66.22339630126953
42,7,1,65.32221221923828,44.40375518798828
42,8,1,65.47279357910156,30.427778244018555
42,14,1,55.543575286865234,58.45478439331055
42,15,2,60.96985626220703,37.50371170043945
42,22,2,65.2701416015625,59.864906311035156
42,34,1,62.676300048828125,65.88243865966797
43,1,1,62.220149993896484,57.9279670715332
43,5,2,57.52985382080078,56.16664505004883
43,6,2,59.12800598144531,66.19605255126953
43,7,1,65.36505889892578,44.41242980957031
43,8,1,65.50098419189453,30.564184188842773
43,14,1,55.58245086669922,58.40544509887695
43,15,2,61.03922653198242,37.517704010009766
43,22,2,65.25523376464844,59.92023849487305
43,34,1,62.559669494628906,65.90469360351562
44,1,1,62.18021774291992,57.85872268676758
44,5,2,57.64289093017578,56.12703323364258
44,6,2,58.95805740356445,66.1167221069336
44,7,1,65.42691802978516,44.331947326660156
44,8,1,65.55445861816406,30.705280303955078
44,14,1,55.59925079345703,58.40888214111328
44,15,2,61.09389114379883,37.63697814941406
44,22,2,65.25523376464844,59.92023849487305
44,34,1,62.47993087768555,65.8421401977539
45,1,1,62.23494338989258,57.79718780517578
45,5,2,57.85121154785156,56.094940185546875
45,6,2,58.89765167236328,66.05144500732422
45,7,1,65.60672760009766,44.25758743286133
45,8,1,65.74432373046875,30.718961715698242
45,14,1,55.7286491394043,58.367156982421875
45,15,2,61.26564407348633,37.651336669921875
45,22,2,65.36526489257812,59.931785583496094
45,34,1,62.52781677246094,65.79701232910156
46,1,1,61.980770111083984,57.512481689453125
46,5,2,57.728179931640625,55.89424133300781
46,6,2,58.5883674621582,65.77388763427734
46,7,1,65.39727020263672,43.954322814941406
46,8,1,65.54832458496094,30.315608978271484
46,14,1,55.54313659667969,58.11096954345703
46,15,2,61.09999465942383,37.097225189208984
46,22,2,65.19918823242188,59.735008239746094
46,34,1,62.273109436035156,65.52223205566406
47,1,1,61.882469177246094,57.55199432373047
47,5,2,57.774078369140625,55.96463394165039
47,6,2,58.34954833984375,65.5429458618164
47,7,1,65.33639526367188,44.0327033996582
47,8,1,65.5752944946289,30.31650161743164
47,14,1,55.520572662353516,57.98832321166992
47,15,2,61.13082504272461,36.879940032958984
47,22,2,65.19802856445312,59.67402648925781
47,34,1,62.19493865966797,65.31706237792969
48,1,1,61.80927658081055,57.88932800292969
48,5,2,57.8039665222168,56.39385986328125
48,6,2,58.155765533447266,65.7619400024414
48,7,1,65.24292755126953,44.54920959472656
48,8,1,65.53592681884766,30.92779541015625
48,14,1,55.43999099731445,58.24658203125
48,15,2,61.12312698364258,37.39808654785156
48,22,2,65.13947296142578,59.939842224121094
48,34,1,62.013824462890625,65.45564270019531
49,1,1,61.99995040893555,57.94396209716797
49,5,2,58.042137145996094,56.52069854736328
49,6,2,58.14170837402344,65.77059173583984
49,7,1,65.4578857421875,44.708866119384766
49,8,1,65.83795166015625,31.021778106689453
49,14,1,55.51416778564453,58.21895217895508
49,15,2,61.41637420654297,37.37639617919922
49,22,2,65.3551025390625,59.88227081298828
49,34,1,62.0090446472168,65.41993713378906
50,1,1,61.99995040893555,57.94396209716797
50,5,2,58.087894439697266,56.71582794189453
50,6,2,57.94999313354492,65.82063293457031
50,7,1,65.4578857421875,44.708866119384766
50,8,1,65.91168212890625,30.90697479248047
50,14,1,55.485694885253906,58.155399322509766
50,15,2,61.46274948120117,37.38574981689453
50,22,2,65.4021987915039,59.77479553222656
50,34,1,61.80659484863281,65.3315658569336
51,1,1,61.9880256652832,58.00236892700195
51,5,2,58.12405014038086,56.84644317626953
51,6,2,57.744140625,65.8674545288086
51,7,1,65.43892669677734,44.797115325927734
51,8,1,65.98562622070312,30.791831970214844
51,14,1,55.46883010864258,58.15195083618164
51,15,2,61.509124755859375,37.395103454589844
51,22,2,65.4627685546875,59.551578521728516
51,34,1,61.69512939453125,65.26177978515625
52,1,1,61.9880256652832,58.00236892700195
52,5,2,58.19367599487305,56.860660552978516
52,6,2,57.706241607666016,65.8151626586914
52,7,1,65.46025085449219,44.80143356323242
52,8,1,66.03636169433594,30.80201530456543
52,14,1,55.45716857910156,58.09171676635742
52,15,2,61.54015350341797,37.510196685791016
52,22,2,65.49324035644531,59.43930435180664
52,34,1,61.61394119262695,65.1981201171875
53,1,1,61.98261642456055,57.94042205810547
53,5,2,58.27152633666992,56.81500244140625
53,6,2,57.63024139404297,65.71031951904297
53,7,1,65.52191925048828,44.721832275390625
53,8,1,66.08708953857422,30.812196731567383
53,14,1,55.428585052490234,58.02791213989258
53,15,2,61.57109832763672,37.62498474121094
53,22,2,65.53733825683594,59.209896087646484
53,34,1,61.466392517089844,65.07360076904297
54,1,1,61.95338821411133,57.995296478271484
54,5,2,58.34953308105469,56.76925277709961
54,6,2,57.545509338378906,65.55847930908203
54,7,1,65.54325866699219,44.72615432739258
54,8,1,66.1378173828125,30.8223819732666
54,14,1,55.37936782836914,58.1913948059082
54,15,2,61.61735153198242,37.634315490722656
54,22,2,65.58358764648438,59.03927230834961
54,34,1,61.343563079833984,64.9063949584961
55,1,1,61.82249069213867,57.98984909057617
55,5,2,58.32358932495117,56.785579681396484
55,6,2,57.408599853515625,65.41104888916016
55,7,1,65.48473358154297,44.65435791015625
55,8,1,66.04537963867188,30.849416732788086
55,14,1,55.25111770629883,58.41503143310547
55,15,2,61.56608963012695,37.77009201049805
55,22,2,65.53264617919922,58.86893081665039
55,34,1,61.086280822753906,64.96493530273438
56,1,1,61.913272857666016,57.9262580871582
56,5,2,58.50652313232422,56.801307678222656
56,6,2,57.400672912597656,65.39360046386719
56,7,1,65.6072998046875,44.73912048339844
56,8,1,66.2646484375,30.84783935546875
56,14,1,55.255096435546875,58.62382125854492
56,15,2,61.7561149597168,37.66230392456055
56,22,2,65.69425964355469,58.698482513427734
56,34,1,61.079307556152344,64.94693756103516
57,1,1,61.913272857666016,57.9262580871582
57,5,2,58.60231399536133,56.759056091308594
57,6,2,57.281349182128906,65.36911010742188
57,7,1,65.6286392211914,44.74344253540039
57,8,1,66.36463165283203,30.737533569335938
57,14,1,55.11170196533203,58.707847595214844
57,15,2,61.825496673583984,37.67629623413086
57,22,2,65.7430419921875,58.586334228515625
57,34,1,60.987667083740234,64.92813873291016
58,1,1,61.930606842041016,57.92980194091797
58,5,2,58.66352081298828,56.8333625793457
58,6,2,57.18304443359375,65.30372619628906
58,7,1,65.6286392211914,44.74344253540039
58,8,1,66.4168472290039,30.87839126586914
58,14,1,55.056884765625,58.753143310546875
58,15,2,61.88752746582031,37.58026123046875
58,16,2,52.58467102050781,18.122150421142578
58,22,2,65.77621459960938,58.53186798095703
58,34,1,60.890289306640625,64.86083221435547
59,1,1,61.913272857666016,57.9262580871582
59,5,2,58.7507438659668,56.851173400878906
59,6,2,57.10840606689453,65.28840637207031
59,7,1,65.6072998046875,44.73912048339844
59,8,1,66.49295043945312,30.89366912841797
59,14,1,55.018829345703125,58.8017578125
59,15,2,61.957008361816406,37.59427261352539
59,16,2,52.669071197509766,18.138986587524414
59,22,2,65.77782440185547,58.59343719482422
59,34,1,60.783287048339844,64.83888244628906
60,1,1,61.930606842041016,57.92980194091797
60,5,2,58.82038497924805,56.9886360168457
60,6,2,57.00986862182617,65.222900390625
60,7,1,65.58595275878906,44.734798431396484
60,8,1,66.56787109375,30.77832794189453
60,14,1,54.990211486816406,58.739505767822266
60,15,2,62.003326416015625,37.603614807128906
60,16,2,52.78592300415039,18.001068115234375
60,22,2,65.81102752685547,58.53897476196289
60,34,1,60.70094299316406,64.77458190917969
61,1,1,62.063385009765625,57.864566802978516
61,5,2,59.000770568847656,57.05533981323242
61,6,2,57.02804183959961,65.15792846679688
61,7,1,65.69428253173828,44.70930480957031
61,8,1,66.77472686767578,30.883256912231445
61,14,1,55.04091262817383,58.66427993774414
61,15,2,62.21110534667969,37.58960723876953
61,16,2,53.05923080444336,17.972496032714844
61,22,2,65.95170593261719,58.53617858886719
61,34,1,60.66324996948242,64.69490051269531
62,1,1,61.840118408203125,57.908897399902344
62,5,2,58.85963439941406,57.17815399169922
62,6,2,56.7467041015625,65.21235656738281
62,7,1,65.41310119628906,44.788230895996094
62,8,1,66.46361541748047,31.012617111206055
62,14,1,54.781768798828125,58.751033782958984
62,15,2,61.959190368652344,37.69895553588867
62,16,2,52.80732345581055,17.998918533325195
62,22,2,65.72199249267578,58.57960510253906
62,34,1,60.363826751708984,64.60845947265625
63,1,1,61.86140441894531,57.88935470581055
63,5,2,58.92300796508789,57.22823715209961
63,6,2,56.69788360595703,65.22982025146484
63,7,1,65.46234130859375,44.76211929321289
63,8,1,66.5227279663086,30.973554611206055
63,14,1,54.63294982910156,58.6984977722168
63,15,2,62.04994201660156,37.5660514831543
63,16,2,52.89704132080078,17.791454315185547
63,22,2,65.76226806640625,58.5638313293457
63,34,1,60.268497467041016,64.52252197265625
64,1,1,61.880062103271484,57.954322814941406
64,5,2,58.98820495605469,57.241817474365234
64,6,2,56.62899398803711,65.26102447509766
64,7,1,65.49748992919922,44.67744827270508
64,8,1,66.51655578613281,30.972877502441406
64,14,1,54.45402908325195,58.77470397949219
64,15,2,62.11384201049805,37.579410552978516
64,16,2,52.97964859008789,17.6461124420166
64,22,2,65.80864715576172,58.512271881103516
64,34,1,60.18806076049805,64.50623321533203
65,1,1,61.954776763916016,57.93921661376953
65,5,2,59.03523635864258,57.28199768066406
65,6,2,56.53634262084961,65.26460266113281
65,7,1,65.5300064086914,44.730247497558594
65,8,1,66.57855224609375,30.920425415039062
65,14,1,54.32254409790039,58.71977233886719
65,15,2,62.213951110839844,37.545265197753906
65,16,2,53.094398498535156,17.58769989013672
65,22,2,65.8827133178711,58.37368392944336
65,34,1,60.121768951416016,64.51654052734375
66,1,1,61.87470245361328,58.22425842285156
66,5,2,58.99531936645508,57.63606643676758
66,6,2,56.425933837890625,65.50982666015625
66,7,1,65.41206359863281,45.25306701660156
66,8,1,66.429443359375,31.66132164001465
66,14,1,54.22861099243164,59.034507751464844
66,15,2,62.13531494140625,38.175228118896484
66,16,2,53.14826202392578,18.402952194213867
66,22,2,65.86469268798828,58.49150466918945
66,34,1,60.00440979003906,64.77593231201172
67,1,1,62.07320785522461,57.621395111083984
67,5,2,59.20602798461914,57.09743118286133
67,6,2,56.50141525268555,65.04995727539062
67,7,1,65.72648620605469,44.438087463378906
67,8,1,66.8440933227539,30.63600730895996
67,14,1,54.31975173950195,58.51696014404297
67,15,2,62.464691162109375,37.31318283081055
67,16,2,53.43508529663086,16.73650360107422
67,22,2,66.22686004638672,57.65785217285156
67,34,1,60.14671325683594,64.30207061767578
68,1,1,62.18556213378906,57.71051025390625
68,3,1,52.60087966918945,43.333492279052734
68,5,2,59.3722038269043,57.31974792480469
68,6,2,56.58250045776367,65.16073608398438
68,7,1,65.82077026367188,44.742164611816406
68,8,1,67.07770538330078,31.0844783782959
68,14,1,54.427101135253906,58.712520599365234
68,15,2,62.696372985839844,37.696022033691406
68,16,2,53.79369354248047,17.31627655029297
68,22,2,66.4580307006836,57.646488189697266
68,34,1,60.20806121826172,64.41429138183594
69,1,1,62.18571853637695,57.710716247558594
69,3,1,52.60110092163086,43.33378601074219
69,5,2,59.38040542602539,57.382591247558594
69,6,2,56.52292251586914,65.14862823486328
69,7,1,65.77626037597656,44.6409912109375
